,Action,State (Before),State (After),Total Reward
1393,2,"[ 12   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   3  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 162 247   0   3 168 211   0  58 255  99  75 204   0
   5   0 106 199 220 147 118 109   0   1 255 255   2 193 249  10  73  38
  70 128   0   0 117 175 236   0   0   0   8  14  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 16   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   3  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 160 245   0   3  42 217   0  58 255  99  74 206   0
   7   0 107 199 220 146 120 109   0   1 255 255   3 193 247  12  72  28
  68 128   0   0 120 173 234   0   0   0   7  20  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1394,2,"[ 16   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   3  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 160 245   0   3  42 217   0  58 255  99  74 206   0
   7   0 107 199 220 146 120 109   0   1 255 255   3 193 247  12  72  28
  68 128   0   0 120 173 234   0   0   0   7  20  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 20   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 158 243   0   3 226 123   0  86  57  99  30 208 212
  63   1 107 200  84 146  91 109   0   1  18 255   4 193 245  14  71  18
  66 128   0   0 123 171 232   0   6   0  12  20  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",16000.0
1395,2,"[ 20   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 158 243   0   3 226 123   0  86  57  99  30 208 212
  63   1 107 200  84 146  91 109   0   1  18 255   4 193 245  14  71  18
  66 128   0   0 123 171 232   0   6   0  12  20  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 24   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 156 241   0   3 125 247   0  88  57  99  29 210 212
  61   1 107 200 204 146  62 109   0   1  18 255   5 193 243  16  70   8
  64 128   0   0 126 169 230   0   6   0  10  24  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",16000.0
1396,2,"[ 24   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 156 241   0   3 125 247   0  88  57  99  29 210 212
  61   1 107 200 204 146  62 109   0   1  18 255   5 193 243  16  70   8
  64 128   0   0 126 169 230   0   6   0  10  24  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 28   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 154 239   0   3  19 208   0  90  57  99  28 212 211
  59   1 107 201  68 146  33 109   0   1  18 255   6 193 241  18  68 254
  62 128   0   0 129 167 228   0   6   0   8  28  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",16000.0
1397,2,"[ 28   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 154 239   0   3  19 208   0  90  57  99  28 212 211
  59   1 107 201  68 146  33 109   0   1  18 255   6 193 241  18  68 254
  62 128   0   0 129 167 228   0   6   0   8  28  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[ 32   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 152 237   0   3 168  84   0  92  57  99  27 214 210
  57   1 107 201 188 146   4 109   0   1  18 255   7 193 239  20  67 244
  60 128   0   0 132 165 226   0   6   0   6  32  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",16000.0
1398,2,"[ 32   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 152 237   0   3 168  84   0  92  57  99  27 214 210
  57   1 107 201 188 146   4 109   0   1  18 255   7 193 239  20  67 244
  60 128   0   0 132 165 226   0   6   0   6  32  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[ 36   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 150 235   0   3  58  44   0  94  57  99  26 216 210
  55   1 108 202  52 145 231 110   0   1  18 255   8 193 237  22  66 234
  58 128   0   0 135 163 224   0   6   0   4  36  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1399,2,"[ 36   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 150 235   0   3  58  44   0  94  57  99  26 216 210
  55   1 108 202  52 145 231 110   0   1  18 255   8 193 237  22  66 234
  58 128   0   0 135 163 224   0   6   0   4  36  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 40   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 148 233   0   3 184 162   0  96  57  99  25 218 209
  53   1 108 202 167 145 205 110   0   1  18 255   9 193 235  24  65 224
  56 128   0   0 138 161 222   0   6   0   2  40  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1400,2,"[ 40   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 148 233   0   3 184 162   0  96  57  99  25 218 209
  53   1 108 202 167 145 205 110   0   1  18 255   9 193 235  24  65 224
  56 128   0   0 138 161 222   0   6   0   2  40  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 44   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 146 231   0   3 171  23   0  98  57  99  24 220 209
  51   1 108 203  26 145 179 110   0   1  18 255  10 193 233  26  64 214
  54 128   0   0 141 159 220   0   6   0   0  44  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",16000.0
1401,2,"[ 44   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161   1  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 146 231   0   3 171  23   0  98  57  99  24 220 209
  51   1 108 203  26 145 179 110   0   1  18 255  10 193 233  26  64 214
  54 128   0   0 141 159 220   0   6   0   0  44  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 48   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 144 229   0   3 232 235   0 100  57  99  23 222 208
  49   1 108 203 141 145 153 110   0   1  18 255  11 193 231  28  63 204
  52 128   0   0 144 157 218   0   6   0 255  44  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",16000.0
1402,2,"[ 48   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 144 229   0   3 232 235   0 100  57  99  23 222 208
  49   1 108 203 141 145 153 110   0   1  18 255  11 193 231  28  63 204
  52 128   0   0 144 157 218   0   6   0 255  44  32  22 239  84   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 52   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 142 227   0   3 177  91   0 102  57  99  22 224 208
  47   1 108 204   0 145 127 110   0   1  17 255  12 193 229  30  62 194
  50 128   0   0 147 155 216   0   6   0 255  44  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",16000.0
1403,2,"[ 52   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 142 227   0   3 177  91   0 102  57  99  22 224 208
  47   1 108 204   0 145 127 110   0   1  17 255  12 193 229  30  62 194
  50 128   0   0 147 155 216   0   6   0 255  44  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[ 56   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 140 225   0   3   7 164   0 104  57  99  21 226 207
  45   1 108 204 115 145 101 110   0   1  17 255  13 193 227  32  61 184
  48 128   0   0 150 153 214   0   6   0 255  44  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",16000.0
1404,2,"[ 56   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 140 225   0   3   7 164   0 104  57  99  21 226 207
  45   1 108 204 115 145 101 110   0   1  17 255  13 193 227  32  61 184
  48 128   0   0 150 153 214   0   6   0 255  44  32  22 239  84   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[ 60   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 138 223   0   3 174  73   0 106  57  99  20 228 206
  43   1 108 204 230 145  75 110   0   1  17 255  14 193 225  34  60 174
  46 128   0   0 153 151 212   0   6   0 255  44  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1405,0,"[ 60   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 138 223   0   3 174  73   0 106  57  99  20 228 206
  43   1 108 204 230 145  75 110   0   1  17 255  14 193 225  34  60 174
  46 128   0   0 153 151 212   0   6   0 255  44  32  22 239  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 64   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 138 223   0   3 250 151   0 108  57  99  20 228 206
  41   1 108 205  89 146  47 110   0   1  17 255  15 193 223  36  60 162
  44 128   0   0 157 147 210   0   6   0 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1406,3,"[ 64   0   0  11 155   0   0 252  16   0 224  16   0 255 112   0 240  48
   3 255 240 192 248 112  15 255 240 240 252  96 161 255  51   1  80 221
 144 220   0 221 144 221 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 138 223   0   3 250 151   0 108  57  99  20 228 206
  41   1 108 205  89 146  47 110   0   1  17 255  15 193 223  36  60 162
  44 128   0   0 157 147 210   0   6   0 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 68   0   0   9 150   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  96 161 255  51   1  80 221
 254 220   2  32 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 136 225   0   3 129  42   0 112  56  97  23 136 207
  39   1 110 210 249 144 205 111   0   1  17   1  16 195 218  96  58 224
  42 130   4 116 161 166 208   0   6 252 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1407,3,"[ 68   0   0   9 150   0   0 254   0   0 112   0   1 255  48   0 248  16
   7 255 240 128 252  48  31 255 240 224 254  96 161 255  51   1  80 221
 254 220   2  32 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 136 225   0   3 129  42   0 112  56  97  23 136 207
  39   1 110 210 249 144 205 111   0   1  17   1  16 195 218  96  58 224
  42 130   4 116 161 166 208   0   6 252 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 72   0   0   7 145   0   0 127   0   0  56   0   3 255  16   0 124   0
  15 255 240   0 254  16  63 255 240 192 255  96 161 255  51   1  80 221
 254 220   4  96 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 134 227   0   3 248 244   0 116  55  65  26  32 209
  37   1 112 216 159 143 179 113   0   1  18   1  17 197 213 181  56 207
  40 132   8 135 165 231 206   0   5 252 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1408,3,"[ 72   0   0   7 145   0   0 127   0   0  56   0   3 255  16   0 124   0
  15 255 240   0 254  16  63 255 240 192 255  96 161 255  51   1  80 221
 254 220   4  96 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 134 227   0   3 248 244   0 116  55  65  26  32 209
  37   1 112 216 159 143 179 113   0   1  18   1  17 197 213 181  56 207
  40 132   8 135 165 231 206   0   5 252 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 76   0   0   5 140   0   1  63   0   0  28   0   7 255   0   0  62   0
  31 255 112   0 127   0 127 255 240 129 255  96 161 255  51   1  80 221
 254 220   6 160 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 132 229   0   3 197 253   0 120  53 253  28 172 211
  35   1 114 222  69 142 225 115   0   1  18 255  18 199 209  36  54 105
  38 134  12  49 170  84 204   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1409,3,"[ 76   0   0   5 140   0   1  63   0   0  28   0   7 255   0   0  62   0
  31 255 112   0 127   0 127 255 240 129 255  96 161 255  51   1  80 221
 254 220   6 160 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 132 229   0   3 197 253   0 120  53 253  28 172 211
  35   1 114 222  69 142 225 115   0   1  18 255  18 199 209  36  54 105
  38 134  12  49 170  84 204   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 80   0   0   3 135   0   3  31   0   0  14   0  15 127   0   0  31   0
  63 255  48   1  63   0 255 255 240   3 127  96 161 255  51   1  80 221
 254 220   8 208 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 130 231   0   3 252 134   0 124  52 161  31  38 212
  33   1 116 227 228 142  92 117   0   1  18 255  19 201 204 182  51 180
  36 136  15 116 174 228 202   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1410,3,"[ 80   0   0   3 135   0   3  31   0   0  14   0  15 127   0   0  31   0
  63 255  48   1  63   0 255 255 240   3 127  96 161 255  51   1  80 221
 254 220   8 208 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 130 231   0   3 252 134   0 124  52 161  31  38 212
  33   1 116 227 228 142  92 117   0   1  18 255  19 201 204 182  51 180
  36 136  15 116 174 228 202   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 84   0   0   9 130   0  15   7   0   1   3   0  63  31   0   3   7   0
 255 255   0   7  15 192 255 255  48  15  31  96 161 255  51   1  80 221
 254 220  10   0 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 128 233   0   3 200  78   0 128  51  33  33 141 215
  31   1 118 233 124 142  28 119   0   1  19 255  20 203 200 115  48 176
  34 138  18  77 179 140 200   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1411,3,"[ 84   0   0   9 130   0  15   7   0   1   3   0  63  31   0   3   7   0
 255 255   0   7  15 192 255 255  48  15  31  96 161 255  51   1  80 221
 254 220  10   0 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 128 233   0   3 200  78   0 128  51  33  33 141 215
  31   1 118 233 124 142  28 119   0   1  19 255  20 203 200 115  48 176
  34 138  18  77 179 140 200   0   5   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 88   0   0   7 125   0  31   3   0   3   1   0 127  15   0   7   3 128
 255 127   0  15   7 224 255 255  16  31  15  96 161 255  51   1  80 221
 254 220  12  48 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 126 235   0   3  54  81   0 132  49 137  35 231 216
  29   1 120 239   8 142  33 121   0   1  19   0  21 205 196  91  45 101
  32 140  20 191 184  74 198   0   5 254 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1412,3,"[ 88   0   0   7 125   0  31   3   0   3   1   0 127  15   0   7   3 128
 255 127   0  15   7 224 255 255  16  31  15  96 161 255  51   1  80 221
 254 220  12  48 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 126 235   0   3  54  81   0 132  49 137  35 231 216
  29   1 120 239   8 142  33 121   0   1  19   0  21 205 196  91  45 101
  32 140  20 191 184  74 198   0   5 254 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 92   0   0   5 120   0  63   1   0   7   0   0 255   7   0  15   1 192
 255  63   0  31   3 240 255 255   0  63   7  96 161 255  51   1  80 221
 254 220  14  80 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 124 237   0   3 129 176   0 136  47 211  38  41 219
  27   1 122 244 134 142 107 123   0   1  19   0  22 207 192 109  41 211
  30 142  22 197 189  19 196   0   5 255 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1413,3,"[ 92   0   0   5 120   0  63   1   0   7   0   0 255   7   0  15   1 192
 255  63   0  31   3 240 255 255   0  63   7  96 161 255  51   1  80 221
 254 220  14  80 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 124 237   0   3 129 176   0 136  47 211  38  41 219
  27   1 122 244 134 142 107 123   0   1  19   0  22 207 192 109  41 211
  30 142  22 197 189  19 196   0   5 255 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[ 96   0   0   3 115   0 127   0   0  14   0 128 255   3   0  31   0 224
 255  31   0  63   1 240 255 127   0 127 131  96 161 255  51   1  80 221
 255 220  16 112 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 122 239   0   3  46  94   0 140  46   1  40  83 221
  25   1 124 249 241 142 249 125   0   1  19   0  23 209 188 186  37 249
  28 144  24  95 193 227 194   0   4 255 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1414,3,"[ 96   0   0   3 115   0 127   0   0  14   0 128 255   3   0  31   0 224
 255  31   0  63   1 240 255 127   0 127 131  96 161 255  51   1  80 221
 255 220  16 112 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 122 239   0   3  46  94   0 140  46   1  40  83 221
  25   1 124 249 241 142 249 125   0   1  19   0  23 209 188 186  37 249
  28 144  24  95 193 227 194   0   4 255 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[100   0   0   9 110 128 252   0   0  56   0 224 255   0   0 124   0 240
 255   7   0 254 128 240 255  31 128 255 224  96 161 255  51   1  80 221
 255 220  18 128 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 120 241   0   3 184 210   0 144  44  23  42 113 222
  23   1 126 255  79 143 202 127   0   1  20   0  24 211 185  65  33 222
  26 146  25 148 198 170 192   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1415,3,"[100   0   0   9 110 128 252   0   0  56   0 224 255   0   0 124   0 240
 255   7   0 254 128 240 255  31 128 255 224  96 161 255  51   1  80 221
 255 220  18 128 144 222 144 221 255  62   0   5  69   0   0   8   0   3
  77   0   0   8   5 120 241   0   3 184 210   0 144  44  23  42 113 222
  23   1 126 255  79 143 202 127   0   1  20   0  24 211 185  65  33 222
  26 146  25 148 198 170 192   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[104   0   0   7 105 192 248   0   0 112   0 240 254   0   0 248   0 240
 255   3 128 252 192 240 255  15 192 254 240  96 161 255  51   1  80 221
 255 220  20 144 144 222 144 221 255  62  30   6 134 254  43   0   0   3
  77   0   0   8   5 118 243   0   1 228 106   0 147  42  21  44 119 224
  21   1 128   4 149 144 213 128   0   1  20   1  25 213 182   4  29 132
  24 148  26 103 203 108 190   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1416,3,"[104   0   0   7 105 192 248   0   0 112   0 240 254   0   0 248   0 240
 255   3 128 252 192 240 255  15 192 254 240  96 161 255  51   1  80 221
 255 220  20 144 144 222 144 221 255  62  30   6 134 254  43   0   0   3
  77   0   0   8   5 118 243   0   1 228 106   0 147  42  21  44 119 224
  21   1 128   4 149 144 213 128   0   1  20   1  25 213 182   4  29 132
  24 148  26 103 203 108 190   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[108   0   0   5 100 224 240   0   0 224   0 240 252   0 128 240 128 240
 255   1 192 248 224 240 255   7 224 252 248  96 161 255  51   1  80 221
 255 220  22 160 144 222 144 221 255  62  30   6 128 255  45   0   0   3
  77   0   0   8   5 116 245   0   1 164  46   0 149  39 251  46 101 226
  19   1 130   9 213 145  35 130   0   1  20   1  26 215 179   9  24 241
  22 150  26 210 208  28 188   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1417,3,"[108   0   0   5 100 224 240   0   0 224   0 240 252   0 128 240 128 240
 255   1 192 248 224 240 255   7 224 252 248  96 161 255  51   1  80 221
 255 220  22 160 144 222 144 221 255  62  30   6 128 255  45   0   0   3
  77   0   0   8   5 116 245   0   1 164  46   0 149  39 251  46 101 226
  19   1 130   9 213 145  35 130   0   1  20   1  26 215 179   9  24 241
  22 150  26 210 208  28 188   0   4   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[112   0   0   3  95 240 224   0 128 192   0 240 248   0 192 224 192 240
 255   0 224 240 240 240 255   3 240 248 252  96 161 255  51   1  80 221
 255 220  24 160 144 222 144 221 255  62  30   6 121 255  47   0   0   3
  77   0   0   8   5 114 247   0   1 202   5   0 151  37 201  48  47 228
  17   1 132  15   9 145 173 132   0   1  20   1  27 217 176  81  20  36
  20 152  26 219 212 183 186   0   3   1 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
